id_licitacao,id_estado,id_orgao,cd_orgao,nm_orgao,nr_licitacao,ano_licitacao,cd_tipo_modalidade,permite_subcontratacao,tp_fornecimento,descricao_objeto,vl_estimado_licitacao,data_abertura,data_homologacao,data_adjudicacao,vl_homologado,tp_licitacao,assunto,tipo_licitacao,tipo_modalidade_licitacao,sigla_estado
6a9b75cab0eae51ae38d38e187b0fcae,99,65ab00c9e9924b6db7baa3c54e01dea9,120195,CENTRO DE AQUISICOES ESPECIFICAS,001292020,2020,6,NA,NA,Objeto: Tomógrafo computadorizado de 32 canais,1042000,NA,2020-06-22,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
3296571c0699e90a67f5f1d30293948d,99,4b36f18e91ffb3013c8fc0257190f9c9,250042,HOSPITAL FEDERAL DE BONSUCESSO,001292020,2020,6,NA,NA,Objeto: Aquisição de conjunto de cabo e lâminas para laringoscópio.,102210,NA,2020-06-17,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
6fe16d38964c2f6d6c6d53d1374df86b,99,eb81d214cf2bbed6fd54437ac3ee6ff7,153052,UNIVERSIDADE FEDERAL DE GOIAS,001312020,2020,6,NA,NA,Objeto: Aquisição de Avental Cirúrgico.,11900,NA,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
147a3f0c46fa0d8879d9c5e6946d50ad,99,12cd35433e62d01cc42c2eb151119c24,154042,UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG,001312020,2020,6,NA,NA,Objeto: Teste rápido COVID-19,294000,NA,2020-06-02,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
d8e8fb2f53ae7812305c642d7d5a97e9,99,4b36f18e91ffb3013c8fc0257190f9c9,250042,HOSPITAL FEDERAL DE BONSUCESSO,001312020,2020,6,NA,NA,"Objeto: Lenço tecido seco, em poliéster ( tecido não tecido), para uso em limpeza e higienização corporal ou facial , impregnado com tensoativos suaves / sabão . produto seco, pré-ensaboado, com ativação por aplicação de água potável . formulação hipoalergênica composta por ativos hidratantes. dimensões mínimas aproximadas em 20cm x 20cm . embalagem individual / unitária. descartável",142200,NA,2020-06-24,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
8a6fb0feff0a0c59c40e1de7b7fcadf7,99,65ab00c9e9924b6db7baa3c54e01dea9,120195,CENTRO DE AQUISICOES ESPECIFICAS,001322020,17,-99,NA,NA,"Objeto: Pregão Eletrônico -  Aquisição de equipamentos para Subdivisão de Produção (SDPR) e para Subdivisão de Material Técnico (SDMT) para atendimento às necessidades do COVID-19, para fins de enfrentamento da emergência de saúde pública de importância internacional decorrente do novo coronavírus, causador da COVID-19",3008,2020-06-17,2020-06-26,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
20b225380829e64b323531e77cec6083,99,65ab00c9e9924b6db7baa3c54e01dea9,120195,CENTRO DE AQUISICOES ESPECIFICAS,001322020,2020,6,NA,NA,Objeto: Aquisição de tomógrafo computadorizado de 32 canais.,1012900,NA,2020-06-26,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
770b740244669594d3a1b72dc48f629b,99,8674a65f3055a2413cc6e796de582429,155901,HOSPITAL ESCOLA DA UFPEL,001322020,2020,6,NA,NA,"Objeto: Aquisição de Materiais para Enfrentamento do Covid-19,",1500,NA,2020-06-24,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
985f620343ec100a73b6074531838ccc,99,eb81d214cf2bbed6fd54437ac3ee6ff7,153052,UNIVERSIDADE FEDERAL DE GOIAS,001342020,2020,6,NA,NA,Objeto: Aquisição de MATERIAL DE LIMPEZA - COMBATE COVID-19 (DISPENSA EMERGENCIAL).,3511.2,NA,2020-06-08,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
018d1bf3f01cc76aee28fb6d06b790dc,99,eb81d214cf2bbed6fd54437ac3ee6ff7,153052,UNIVERSIDADE FEDERAL DE GOIAS,001352020,2020,6,NA,NA,Objeto: Aquisição de MATERIAL DE LIMPEZA- COMBATE COVID-19 (DISPENSA EMERGENCIAL).,1463,NA,2020-06-08,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
2ce02b95f3990e5915419ff2c76984b6,99,4b36f18e91ffb3013c8fc0257190f9c9,250042,HOSPITAL FEDERAL DE BONSUCESSO,001352020,2020,6,NA,NA,Objeto: Aquisição de kit de cricotomia.,90000,NA,2020-06-24,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
deb39f1e0826b6f94aef7f8c02bd3b26,99,65ab00c9e9924b6db7baa3c54e01dea9,120195,CENTRO DE AQUISICOES ESPECIFICAS,001362020,2020,6,NA,NA,Objeto: Aquisição de insumos para testagem RT-PCR nas escolas de formação no âmbito do COMAER.,26380.78,NA,2020-06-17,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
717b470ca3032f1246a0fff6e91fef0a,99,eb81d214cf2bbed6fd54437ac3ee6ff7,153052,UNIVERSIDADE FEDERAL DE GOIAS,001362020,2020,6,NA,NA,Objeto: Aquisição de MATERIAL DE LIMPEZA - COMBATE COVID-19 (DISPENSA EMERGENCIAL).,207.2,NA,2020-06-08,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
ce8c1277016b8bec203e807f06544074,99,65ab00c9e9924b6db7baa3c54e01dea9,120195,CENTRO DE AQUISICOES ESPECIFICAS,001372020,2020,6,NA,NA,Objeto: Aquisição insumos teste coronavirus escola de formação,2100,NA,2020-06-18,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
0ee405a627cfc2b3c2fb8325281e4678,99,eb81d214cf2bbed6fd54437ac3ee6ff7,153052,UNIVERSIDADE FEDERAL DE GOIAS,001372020,2020,6,NA,NA,Objeto: Aquisição de AVENTAL CIRÚRGICO.,9380,NA,2020-06-25,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
5c924ad14ce9df621e492e13dbcccfdc,99,12cd35433e62d01cc42c2eb151119c24,154042,UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG,001392020,2020,6,NA,NA,"Objeto: Conjunto MANUTENÇÃO IMPRESSORA / COPIADORA, TIPO IMPRESSORA:3D, TIPO:ORIGINAL, COMPONENTES:FILAMENTO PLA, CARACTERÍSTICAS ADICIONAIS:ESPESSURA: 1,75 MM",3915.2,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
c1a258df60ab26cd1f37bd249a17465d,99,a69540498349b0ee47140beca1daa3d7,254445,INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,001412020,2020,6,NA,NA,"Objeto: Aquisição de Máscara Facial Tripla. Material: MASCARA,FACIAL;PP;BA;TNT;TRIPLA;P/AMARRAR;PT 50UN  MASCARA,FACIAL;POLIPROPILENO(PP);BRANCA(BA);TNT;TRIPLA;P/AMARRAR;PT 50UN",218750,NA,2020-06-15,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
13aae318e2a62fd89b8d9921145b7cf4,99,4b36f18e91ffb3013c8fc0257190f9c9,250042,HOSPITAL FEDERAL DE BONSUCESSO,001422020,2020,6,NA,NA,"Objeto: Avental hospitalar, material: sms, tamanho:comprimento mín. 1,50 cm, gramatura: cerca de 50G,cm2 ou superior, com cor, componente: tiras para fixação e toalha absorvente, impermeável, característica adicional: manga longa, punho malha, esterilidade : não estéril, uso único, adicional: com barreira bacteriana e viral.",365000,NA,2020-06-22,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
56b19421748e24fb1026b202cc7b328b,99,8674a65f3055a2413cc6e796de582429,155901,HOSPITAL ESCOLA DA UFPEL,001432020,2020,6,NA,NA,Objeto: Aquisição dos acessórios para os monitores multiparametros Dash 4000.,2519,NA,2020-06-23,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
95b12c02eee2e56adc7a3e4bcce2b015,99,12cd35433e62d01cc42c2eb151119c24,154042,UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG,001442020,2020,6,NA,NA,Objeto: Insumos para o enfrentamento ao Covid-19 (chapa de acetato).,31701,NA,2020-06-16,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
10c5578f5a2f7c733ec2aad2b7ed51f0,99,8674a65f3055a2413cc6e796de582429,155901,HOSPITAL ESCOLA DA UFPEL,001472020,2020,6,NA,NA,"Objeto: Epinefrina, dosagem 1mg/ml,uso solução injetável- ampola 1 ml.",3600,NA,2020-06-22,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
66cba251dfb065e4676c97a30dd8987c,99,eb81d214cf2bbed6fd54437ac3ee6ff7,153052,UNIVERSIDADE FEDERAL DE GOIAS,001482020,2020,6,NA,NA,Objeto: Aquisição de NOTEBOOK - COMBATE COVID-19.,9836,NA,2020-06-23,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
d2087314afa3b9aeebb055964486ca54,99,8674a65f3055a2413cc6e796de582429,155901,HOSPITAL ESCOLA DA UFPEL,001482020,2020,6,NA,NA,"Objeto: Cateter intravenoso periferico n 18g,comprimento de 1 ¶; n 20g comprimento de 1 1/4 e n 24g comprimento de 19mm a 30mm.Com dispositivo de segurança segundo nr 32 mandril em aço inox siliconizado,agulha de bisel trifacetado,extremidade lisa e atraumatica.Ponta resistente sem rasgar, enrugar e liberar residuos;câmara de refluxo com filtro permitindo visualizaçao;conexao com extensores e seringas, radiopaco,esteril,descartavel.Embalagem individual, contendo a identificaçao,lote e validade.",49303,NA,2020-06-24,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
07e971ebd9179ec8dfa587a416ec5af7,99,a69540498349b0ee47140beca1daa3d7,254445,INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,001522020,2020,6,NA,NA,Objeto: Aquisição de sistema de filtração.,26760,NA,2020-06-15,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
82deeeb5219141e75cb1081cf075a00c,99,8cdb03e031d71deabfe820c1bc35c38d,153079,UNIVERSIDADE FEDERAL DO PARANA,001542020,2020,6,NA,NA,Objeto: Dosadores Minidos,10557.78,NA,2020-06-01,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
3bbcbf204448eb6559e17f18db0f05c4,99,a69540498349b0ee47140beca1daa3d7,254445,INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,001542020,2020,6,NA,NA,"Objeto: Aquisição de RACK,VENTILADO;MULTI-ESPECIE;42;001,ALESCO",62100,NA,2020-06-09,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
0e9dac4aefec632688ec81c3f973d0e4,99,8cdb03e031d71deabfe820c1bc35c38d,153079,UNIVERSIDADE FEDERAL DO PARANA,001572020,2020,6,NA,NA,"Objeto: Etanol 92,5 GL",4900,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
bd7663295bcf16b4d86b6e504b549b07,99,8cdb03e031d71deabfe820c1bc35c38d,153079,UNIVERSIDADE FEDERAL DO PARANA,001582020,2020,6,NA,NA,"Objeto: Etanol 92,5 GL",4900,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
965d710da13c238f1e371e027a5945f2,99,8cdb03e031d71deabfe820c1bc35c38d,153079,UNIVERSIDADE FEDERAL DO PARANA,001592020,2020,6,NA,NA,Objeto: Compra de DISPENSER PARA SABOENTE LÍQUIDO COM VÁLVULA  DOSADORA,58891,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
bfa4a35b6759f2012c12da00f2250c99,99,8cdb03e031d71deabfe820c1bc35c38d,153079,UNIVERSIDADE FEDERAL DO PARANA,001602020,2020,6,NA,NA,"Objeto: Compra de FRASCO PET TIPO SABONETEIRA, COM VÁLVULA PUMP",31500,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
39538e6a1799271caa2aa7b3223f6efd,99,7826c3ecd1c9d53d266044e87ea5a4ee,153150,INSTITUTO PUERIC. PED MAT. GESTEIRA DA UFRJ,001612020,11,6,NA,NA,Objeto: Aquisição de organizador de filas com pedestal e fita retrátil preta,2269.92,2020-05-11,2020-06-16,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
dcaf5bc833ee37899a86d1f44e61ce31,99,8e38b524e802b8aa9f3acd5bca2dbc5a,155011,HOSPITAL DE CLINICAS DA UFTM,001622020,2020,6,NA,NA,"Objeto: Contratação de empresa de prestação de serviços de 'Confecção, Fornecimento e Instalação de Equipamentos de Ar Condicionado tipo Unidade de tratamento de Ar (UTA)",113000,NA,2020-06-23,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
4f9cf25a4b0654bc79934c8ea70014d5,99,a69540498349b0ee47140beca1daa3d7,254445,INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,001622020,2020,6,NA,NA,Objeto: Aquisição de Mistura PCR e Enzima RT,182189.1,NA,2020-06-16,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
2a69fc5be25236a454f0c766de79876b,99,8cdb03e031d71deabfe820c1bc35c38d,153079,UNIVERSIDADE FEDERAL DO PARANA,001632020,2020,6,NA,NA,"Objeto: Mangueira para bombeamento em silicone curada com platina, para bomba peristáltica.",1000,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
afa15ec4948edb5d80439973bd6aa590,99,32ee341b0559d407aca640a90a50af10,160338,1º ESQUADRAO DE CAVALARIA LEVE,001642020,2020,6,NA,NA,Objeto: Aquisição de termômetro digital infravermelho,198,NA,2020-06-29,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
d0d9ada0eb2d4de00f7734f185f7694f,99,a69540498349b0ee47140beca1daa3d7,254445,INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,001642020,2020,6,NA,NA,Objeto: Aquisição de Swab e Meio de Transporte.,2100000,NA,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
de80b697b57be4cdf562f8feec6633ee,99,8cdb03e031d71deabfe820c1bc35c38d,153079,UNIVERSIDADE FEDERAL DO PARANA,001652020,2020,6,NA,NA,"Objeto: Aquisição de frascos plásticos para envase e armazenamento de álcool etílico glicerinado 80% e álcool em gel 70%, para uso do Setor Palotina",1578,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
b5d7f14e2e07d835bf643e1dec2713fd,99,a07671057dcf049840b836accd8bb245,153090,PRO-REITORIA DE EXTENSAO,001692020,5,6,NA,NA,"Objeto: Aquisição de materiais referente ao projeto Produção, envase e distribuição de insumos para o enfrentamento à  pandemia do Novo Coronavírus, vinculado ao edital 03/2020   edital de reg. ações de extensão com mov. financeira, coordenação : José Eduardo Garcia - recurso da ação orçamentária 10.26242.12.122.5013.21c0 - enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (Covid-19) concedidos pela medida provisória nº 942",2404,2020-06-05,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
8a12b10bab8e5a11e2c1f5873cc0eb67,99,a07671057dcf049840b836accd8bb245,153090,PRO-REITORIA DE EXTENSAO,001712020,2,6,NA,NA,"Objeto: Aquisição de material permanente referente ao projeto ações de prevenção e educação em saúde contra o coronavirus , vinculado ao edital 03/2020   edital de registro das ações de extensão com movimentação financeira, coordenação : Bruno Severo Gomes - recurso da ação orçamentária 10.26242.12.122.5013.21c0 - enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (Covid-19) concedidos pela medida provisória nº 942",1908.62,2020-06-02,2020-06-11,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
5212d7169b13cde6dfb2f3d2f4460c77,99,914b0eee522b040c05a588f874583bfa,156679,UNIVERSIDADE FEDERAL DE CATALAO,001712020,21,6,NA,NA,Objeto: Material de limpeza e produtos de higienização - enfrentamento covid 19,945,2020-05-21,2020-06-01,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
c9daba1791136f0e65013fc5628c3ba9,99,a07671057dcf049840b836accd8bb245,153090,PRO-REITORIA DE EXTENSAO,001722020,2,6,NA,NA,"Objeto: Aquisição de material de consumo referente ao projeto 'Jaleco Solidário' para fabricação de jalecos vinculado ao edital 03/2020   edital de registro das ações de extensão com movimentação financeira, coordenação : Bruno Severo Gomes - recurso da ação orçamentária 10.26242.12.122.5013.21c0 - enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (Covid-19) concedidos pela medida provisória nº 942",6124,2020-06-02,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
362364b9c9b839818e5761deb1189c62,99,8cdb03e031d71deabfe820c1bc35c38d,153079,UNIVERSIDADE FEDERAL DO PARANA,001732020,2020,6,NA,NA,"Objeto: Aquisição de materiais de costura, para uso do Setor Palotina",2214.5,NA,2020-06-19,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
0eaca88b60b07e9c71dcf630a816162b,99,a07671057dcf049840b836accd8bb245,153090,PRO-REITORIA DE EXTENSAO,001732020,2020,6,NA,NA,"Objeto: Contratação de Serviços de Terceiros Pessoa Física p/apoio das atividades relacionadas ao provimento de atendimento  clínico aos usuários da central de teleconsulta e aos profissionais de saúde para atender ao Projeto: Apoio ao Telemonitoramento Clínico para enfrentamento a síndromes gripais e Covid19 - Coord.: Magdala Novaes. Recurso da ação orçamentária 10.26242.12.122.5013.21c0 - Enfrentamento da emergência de saúde pública decorrente do novo coronavírus, MP 942 de 02/04/2020",8860,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
93270fe383436997a16801d533bca576,99,e5c2774ed0110f42f42223579fecb16c,160255,1 BATALHAO DE POLICIA DO EXERCITO,001732020,2020,7,NA,NA,Objeto: Destina-se a custear despesas como fornecimento de água e esgoto.,8135,NA,2020-06-03,NA,NA,NA,NA,NA,Inexigibilidade de Licitação,BR
46b18f46557912abdcc137695819b757,99,a07671057dcf049840b836accd8bb245,153090,PRO-REITORIA DE EXTENSAO,001742020,2020,6,NA,NA,"Objeto: Contratação de Serviços de Terceiros Pessoa Física p/apoio às atividades relacionadas ao provimento de atendimento  clínico aos usuários da central de teleconsulta e aos profissionais de saúde para atender ao Projeto: Apoio ao Telemonitoramento Clínico para enfrentamento a síndromes gripais e Covid19 - Coord.: Magdala Novaes. Recurso da ação orçamentária 10.26242.12.122.5013.21c0 - Enfrentamento da emergência de saúde pública decorrente do novo coronavírus, MP 942 de 02/04/2020",13794,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
18291734429ce9a912c48b52cae2496b,99,a07671057dcf049840b836accd8bb245,153090,PRO-REITORIA DE EXTENSAO,001752020,2020,6,NA,NA,"Objeto: Contratação de Serviços de Terceiros Pessoa Física p/apoio das atividades relacionadas ao provimento de atendimento  clínico aos usuários da central de teleconsulta e aos profissionais de saúde para atender ao Projeto: Apoio ao Telemonitoramento Clínico para enfrentamento a síndromes gripais e Covid19 - Coord.: Magdala Novaes. Recurso da ação orçamentária 10.26242.12.122.5013.21c0 - Enfrentamento da emergência de saúde pública decorrente do novo coronavírus, MP 942 de 02/04/2020",37996,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
3dc4a737ad3ef14c0ddf9ae0f76b78ba,99,a07671057dcf049840b836accd8bb245,153090,PRO-REITORIA DE EXTENSAO,001762020,4,6,NA,NA,"Objeto: Aquisição de materiais referente ao projeto Produção, envase e distribuição de insumos para o enfrentamento à  pandemia do Novo Coronavírus, vinculado ao edital 03/2020   edital de reg. ações de extensão com mov. financeira, coordenação : José Eduardo Garcia - recurso da ação orçamentária 10.26242.12.122.5013.21c0 - enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (Covid-19) concedidos pela medida provisória nº 942",5193.31,2020-06-04,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
5744df5a9999b49f1c215cd8f58eccd7,99,a07671057dcf049840b836accd8bb245,153090,PRO-REITORIA DE EXTENSAO,001772020,2020,6,NA,NA,"Objeto: Contratação de Serviços de Terceiros Pessoa Física p/realização de atividades de manutenção dos softwares para provimento de atendimento aos usuários da central de telemonitoramento clínico e gestão de indicadores, p/ o projeto: Apoio ao Telemonitoramento Clínico para enfrentamento a síndromes gripais e Covid19 - Coord.: Magdala Novaes. Recurso da ação orçamentária 10.26242.12.122.5013.21c0-Enfrentamento da emergência de saúde decorrente no coronavírus, MP 942 de 02/04/2020",8700,NA,2020-06-09,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
484b9da651e79f28cbb67e19deb7fdd3,99,a07671057dcf049840b836accd8bb245,153090,PRO-REITORIA DE EXTENSAO,001782020,2020,6,NA,NA,"Objeto: Contratação de Serviços de Terceiros Pessoa Física p/realização de atividades de manutenção dos softwares para provimento de atendimento aos usuários da central de telemonitoramento clínico e gestão de indicadores, p/ o projeto: Apoio ao Telemonitoramento Clínico para enfrentamento a síndromes gripais e Covid19 - Coord.: Magdala Novaes. Recurso da ação orçamentária 10.26242.12.122.5013.21c0-Enfrentamento da emergência de saúde decorrente no coronavírus, MP 942 de 02/04/2020",3000,NA,2020-06-09,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
ea286789c1af2c7bfc2088923699ecb1,99,8cdb03e031d71deabfe820c1bc35c38d,153079,UNIVERSIDADE FEDERAL DO PARANA,001792020,2020,6,NA,NA,Objeto: Bombona Plástica 50L,11811,NA,2020-06-22,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
db6426c791aa17ca9773a9ce00d6bd80,99,a07671057dcf049840b836accd8bb245,153090,PRO-REITORIA DE EXTENSAO,001792020,2020,6,NA,NA,"Objeto: Contratação de Serviços de Terceiros Pessoa Física p/realização de atividades de manutenção dos softwares para provimento de atendimento aos usuários da central de telemonitoramento clínico e gestão de indicadores, p/ o projeto: Apoio ao Telemonitoramento Clínico para enfrentamento a síndromes gripais e Covid19 - Coord.: Magdala Novaes. Recurso da ação orçamentária 10.26242.12.122.5013.21c0-Enfrentamento da emergência de saúde decorrente do coronavírus, MP 942 de 02/04/2020",3000,NA,2020-06-09,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
cb287a191f7e40cf5512de5c0f8fd8e3,99,a69540498349b0ee47140beca1daa3d7,254445,INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,001792020,2020,6,NA,NA,"Objeto: Aquisição de CABINE BIOLÓGICA;BIO PROTECTOR-12;1EAC0016,VECO",220500,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
6ec3148e159ddb76f42951ac29ac1bf4,99,8cdb03e031d71deabfe820c1bc35c38d,153079,UNIVERSIDADE FEDERAL DO PARANA,001802020,2020,6,NA,NA,"Objeto: Aquisição de reagentes, para uso do Setor Palotina",1302,NA,2020-06-22,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
a8396021fbf67f703c7a3912065ea000,99,a07671057dcf049840b836accd8bb245,153090,PRO-REITORIA DE EXTENSAO,001802020,2020,6,NA,NA,"Objeto: Contratação de Serviços de Terceiros Pessoa Física p/realização de atividades de manutenção dos softwares para provimento de atendimento aos usuários da central de telemonitoramento clínico e gestão de indicadores, p/ o projeto: Apoio ao Telemonitoramento Clínico para enfrentamento a síndromes gripais e Covid19 - Coord.: Magdala Novaes. Recurso da ação orçamentária 10.26242.12.122.5013.21c0-Enfrentamento da emergência de saúde decorrente do coronavírus, MP 942 de 02/04/2020",4000,NA,2020-06-09,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
bbb032685d4dff49284a6769329059ca,99,a69540498349b0ee47140beca1daa3d7,254445,INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,001802020,2020,6,NA,NA,Objeto: Aquisição de Autoclave e Deionizador.,83158,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
d7b8ce9677b9952d4baa2a05745e1a07,99,ac911d87ad389ef0c5ca2b1279261b80,153063,UNIVERSIDADE FEDERAL DO PARA,001822020,5,6,NA,NA,Objeto: Aquisição de NOBREAKS E NOTEBOOK DE ALTO DESEMPENHO. (DCS JOSI - dispensaufpa@gmail.com),27190,2020-06-05,2020-06-18,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
d6e78ef8c131889f4de5cb7f05adc492,99,8cdb03e031d71deabfe820c1bc35c38d,153079,UNIVERSIDADE FEDERAL DO PARANA,001822020,2020,6,NA,NA,"Objeto: Dispopetri lisa, placa de petri 90x15 mm, estéril por radiação ionizante, pacote com 15 unidades.",4998,NA,2020-06-22,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
738745e26b3e4913dab8d9245520b6a0,99,914b0eee522b040c05a588f874583bfa,156679,UNIVERSIDADE FEDERAL DE CATALAO,001822020,2020,6,NA,NA,Objeto: Aquisição de Contentor Plástico.,850,NA,2020-06-02,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
759be3ed86c107395ea34708e58eff42,99,a69540498349b0ee47140beca1daa3d7,254445,INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,001822020,2020,6,NA,NA,"Objeto: Aquisição de Centrífuga, Minicentrífuga e Agitador Vortex.",99660,NA,2020-06-23,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
ee00a9f941a06c2f6215ec196fa6316a,99,ac911d87ad389ef0c5ca2b1279261b80,153063,UNIVERSIDADE FEDERAL DO PARA,001832020,5,6,NA,NA,Objeto: Aquisição de REFRIGERADORES. (DCS JOSI - dispensaufpa@gmail.com),3947.6,2020-06-05,2020-06-18,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
29d520440dd54a7db17d60ba1a36bfe5,99,8cdb03e031d71deabfe820c1bc35c38d,153079,UNIVERSIDADE FEDERAL DO PARANA,001832020,2020,6,NA,NA,"Objeto: Insumos para impressora 3D Cloner ST (Conjunto Completo, Adesivo Fixador e Mesa de acrílico) para a produção de produtos necessários para a prevenção da contaminação e do alastramento do COVID - 19",4985,NA,2020-06-22,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
dca4c418cafbe6bc1e8828fa19b1cd4b,99,914b0eee522b040c05a588f874583bfa,156679,UNIVERSIDADE FEDERAL DE CATALAO,001832020,2020,6,NA,NA,Objeto: Aquisição de Material Impresso - Enfrentamento COVID 19,4897,NA,2020-06-02,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
3e7b1794108e8691e1a85b28a26cefb4,99,8cdb03e031d71deabfe820c1bc35c38d,153079,UNIVERSIDADE FEDERAL DO PARANA,001842020,2020,6,NA,NA,Objeto: Etanol,12500,NA,2020-06-22,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
75fab02b32a8594a41ae8e44ac0b4a30,99,a69540498349b0ee47140beca1daa3d7,254445,INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,001872020,2020,6,NA,NA,"Objeto: Aquisição de Máscaras MASCARA(PT);100%ALG;90G/M2 A 210G/M2;PT5UN. (OBS: 5.000 pacotes contendo 5 unidades cada).  COMPOSTAS DE TECIDO 100% DE ALGODÃO OU UM TECIDO ONDE A MISTURA SEJA COMPOSTA POR NO MÍNIMO 90% DE ALGODÃO E NO MÁXIMO 10% DE ELASTANO, CONTENDO ETIQUETA COM AS INFORMAÇÕES. A GRAMATURA DO TECIDO DEVE SER DE 90G/M2 A 210G/M2.  O FORMATO E TAMANHO DAS MÁSCARAS DEVEM ATENDER AS ESPECIFICAÇÕES DA ABNT NBR 1002:2020.",97500,NA,2020-06-08,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
6573d99eab4ff690d46673a6b757c41e,99,ac911d87ad389ef0c5ca2b1279261b80,153063,UNIVERSIDADE FEDERAL DO PARA,001882020,9,6,NA,NA,Objeto: Aquisição de Centrais de Ar. (DCS Josi - dispensaufpa@gmail.com),10335,2020-06-09,2020-06-18,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
