id_item_contrato,ds_item,sg_unidade_medida,ds_1,ds_2,ds_3,ids_itens_contratos
5622,OVO SO OVO 000446618,"Bandeja 30,00 UN",OVO,OVO SO,OVO SO OVO,"{22af65215d44ede5b6b0afa24d59d40c,2539c532d7bc0f5c6d71ec366100325e,8a33dc80414f880300077661c3749e44,e4d35dde2773e08650bf851797121853}"
9965,CABO MAXTEC 000411071,Unidade,CABO,CABO MAXTEC,CABO MAXTEC 000411071,{8222b0fa00b9faff5328ec9d78ba6f12}
5839,TUBO CORRUGADO - TRAQUEIA PROTEC 000460982,Unidade,TUBO,TUBO CORRUGADO,TUBO CORRUGADO -,"{58ac9571bf6fed4481ff0c4780bccaf8,e0bdb71d707a12c6ceb34c14af7fc0ff,e8360c5219f38c412d7316f93d6c7d48}"
7806,GLICEROL GREEN 000432626,Litro,GLICEROL,GLICEROL GREEN,GLICEROL GREEN 000432626,"{71f2648fbd6228364e68bec4e4552424,72e0ec33d490a075ffd31c0a3e41e760}"
9793,ACICLOVIR GENÉRICO 000268372,COMPRIMIDO,ACICLOVIR,ACICLOVIR GENÉRICO,ACICLOVIR GENÉRICO 000268372,"{a57c2c8cacdef434fa44b9e046935dc9,602d674905899004a7ba6d63c3782be4}"
9801,DEXAMETASONA GENERICO 000292427,"AMPOLA 2,50 ML",DEXAMETASONA,DEXAMETASONA GENERICO,DEXAMETASONA GENERICO 000292427,"{8d4ee483485a3101a1e9352f7ba1baff,9d92688f3e915aac0813a5251fbd9433}"
6022,FENOTEROL BROMIDRATO DUOVENT 000428076,"Frasco 10,00 ML",FENOTEROL,FENOTEROL BROMIDRATO,FENOTEROL BROMIDRATO DUOVENT,"{7947c7459d9a62f687c9cc1735b383b1,eef75cb4f9701b1ed61cb5337d378972,ee6cf41df1df1902f4cbc48c402edd4a,f5fffbab21beb9cb6436e6358e9be612,4323ccda52c24fb55ea81474538809d8,a2d6cc431e1206f96345659d0569060b}"
7229,EPINEFRINA ADREN 000268255,"AMPOLA 1,00 ML",EPINEFRINA,EPINEFRINA ADREN,EPINEFRINA ADREN 000268255,"{e43c8cfd375c4240b418d4b94ffce288,239f59f401430f6467f05e5759d721f9,8d96bab1101123ad37f2f452b595ef43,63589cf02a13da386a7ac5e28a367805,ae8aa88e78eb0c109423b508902cfcbf,c570a94d525d629f6c44f6b29408ae0b,09f46bc4b2e70d48ffb6ed4cde64bc64,ddd7658e798b0ef8a6931ccade81cd7f,8e64e7820f577169f5f2c95087388d0e,c2977f04730a7e49baa750fcf59fb10e,8051df733da862b04cc275f612c73303}"
9966,CLAMP BSZ SURGICO 000425243,Unidade,CLAMP,CLAMP BSZ,CLAMP BSZ SURGICO,"{169ac4e51d89a88bad65ba4b7ccc86cd,3506bd8ec0901dc4e6e1169d9a36213e}"
5312,"CJ CATETER HEMODIALISE DUPLO LUMEN 11FR 30CM EXTENSAO RETA EXTRA FLUXO, CONTENDO CATETER EM POLIURETANO RADIOPACO, INTRODUTOR, DILATADOR, FIO- GUIA METALICO 0,35 'J' . EMBALAGEM ESTERIL.",NA,CJ,CJ CATETER,CJ CATETER HEMODIALISE,"{4c2a89696bc9dd38137dcecb53f178d2,0593cd23ab9bb275f6774186468109ad,9800970acd8b9186b56c57964f4f1139,21dcfb064cd1053d76d9a6ded8a55343,0b5cf36e590807c9e19caf538c38b823,3c1351c604fdbf0bc3ea140ec4e47ee9,39fee2d7cdf9e590d9f251e1e919d3cb,d30c859c08e0f9e640352bb6ea7d5dd9,44bd03667a6b99696701485a1523e7e1,400a6bc8515d02359f12331c3446ad74}"
9961,AMOXICILINA GENERICO 000448841,"Frasco 75,00 ML",AMOXICILINA,AMOXICILINA GENERICO,AMOXICILINA GENERICO 000448841,"{353bb77cd500ab13aebdfec194e474a1,3b6691d7141b58ff979680c96e178b6b}"
9440,CONTRASTE RADIOLÓGICO HENETIX 350 000342903,"FRASCO 500,00 ML",CONTRASTE,CONTRASTE RADIOLÓGICO,CONTRASTE RADIOLÓGICO HENETIX,"{0adb807fceffaab96923e8b1de817bd0,1d233a7ae3951f5f3d4545c790ce1455,18f17650dafb45eb966cfbb017a5bc1e,4b870730d05c1b0e48e2fadfc0352be6,b9ee6a5c731ef3fda4e76c273b327d94,450f42ed07d22fa277046a9d90dc19e1,2a32bbb154e2cd44ffd10408ddb3bfa8,305697de4e056eadf4181e6c477033f7,86f9ff4f113d04e206c2a1e35efc04f2}"
8611,FILTRO CAPILAR DIALISADOR Fresenius Medical 000454381,UNIDADE,FILTRO,FILTRO CAPILAR,FILTRO CAPILAR DIALISADOR,"{fb0a653df8a44b5e751789f3f5fa16c4,8b0a44e10f3b9924e4f04638015a4028,c46ebee2e69566a41e8b9a676b1f133d,a53625fda82bd69c24917d0217fa453d,de651c7acc17b5426733736a0b564709,fe4d21edc22f5f565cb3c2d73d4b5100,cba64729538bf172e19b58f4d3a6c8ba,ba7aa15688884ae12ae6e529fcbbe33e,412659b19b04842feeab86ce5d650b40}"
9969,CÂNULA ALPHA 000316451,Unidade,CÂNULA,CÂNULA ALPHA,CÂNULA ALPHA 000316451,"{a79e897911a8ae4f7cf1888bb1e61dcb,1b7ed8d2f757c2d89538dc0fb24915c3}"
9970,COMPASSO USO MÉDICO ALPHA 000311750,Unidade,COMPASSO,COMPASSO USO,COMPASSO USO MÉDICO,{033474b6a163badeaf38ddd2a286fc53}
9598,ESPÁTULA USO MÉDICO HARTE 000343881,UNIDADE,ESPÁTULA,ESPÁTULA USO,ESPÁTULA USO MÉDICO,"{83967d98b65a101f728d7caac1deb15d,15aac2e269460ee41961c03948b1f725,083dcdc137c845cc0f11cacee33c919b,ac1cc58215bb62dca2466483518fa3f8}"
5063,VESTUÁRIO PROTEÇÃO DUPONT 000420075,Unidade,VESTUÁRIO,VESTUÁRIO PROTEÇÃO,VESTUÁRIO PROTEÇÃO DUPONT,"{e16857cab18b266c8169b14b494fbbad,e49eb8585b6d2b3222b2ae6eb9ccc1e8,b98421d647de06b0f5f337f0474f396a,9e2678ee8e4c610b5d007b753535db3e,21664603261bb6d8d76775c251a8cfc3,f87e1e9ff5370f54e4542a1958575926,2bd3316981466ad92b18ad08ffac7d24,e0004ded13248640a3cf5d4564adabe3,1fc0a99cfe55f76033dcc57ca8664dc0,c3e98954046374e0fde0f96abb9d5fd2,41750a4d8685c154e2cfbc8966c8e889,5334f19c1b6cbf875ae67854fecf843d,8c62097ff8d4c239502a08a3743a9886,ae68933683cba0fcdcab951904cbfeb8,fe7d313c5b9aecc36548a774339c1cbf,428d6ac657eb3da10d9a827b83124ece,7c079d4fe29cfc58cae62ce69fc3ea3a,c9f87eac5024642c4e8f4e2c4c8b263b,06498457894f9214d748ccb02c20fa49,b4b434034f5e457d1e5316e9608bf739,443e8b8ab5010ed1be5e1f4da127ce30,888f4fbbbfd67f32553f76e3082f8980,bea238083aa489c5a75940469bd45740,435264ad3bef5d818c11fe43fa0ac0c8,7db239e9ec39863f6576627295688624,fc0be19caf3e8d973a492c84aa86780c,f7dc3ec97f28388689af8433c4491b8f,5648312393bafcb0c6f15fd7e27353eb,44f4d9a77ca3decbe0fed9ef8f569a07,329a1ab5c6dbaae9eafb50ae35d2e9f1,cc3bc35ed504e0812a9f6dd3de70b327,04e1467a66750c0073155534cc3a1c84,e6932cc7b4bc4a11418065f104c46a31,1a1fdfbaed4d8b1a8791e167f1857345,88c375fe3c6b102388c5e250e4c9e77d,f5f8a653003956ccdfad163f3d1adb29,b1484c56ee3c030ea74af3f99bba8bdf,76e5637b18bee84d7139eb0ecbbaafb9,cbf0f188e30ee179f8b3097f00a49dc9,af0df86bdfd8bfa6e62cdc2904598b71,5a36cb4a8e82dbbd30eb082c1823f431,19e5ab5d602b6f1d6ba04bc278dd721d,2befaef6415231c53109f0c558e358c8,8bbbb64463acdaf4cf05d3546ba2dcce,aca2ed188c976ba33a6843e294982a8a,002308d687482bdef6bee6b579b5eac6,5339b2c92bac3b110d0983e9dc22edd7,6f3c3cc83d3b3424eba787bda1ef8744,1f13d774574d294ff39430f417b0fb7d,bdd38242e5439e80a238620741ffa0b0,729eabfece95aa7888b5b41f73a8d836,9aa7067c46e839458749efda76761166,f344ee7180f693f10b5c85799543207b,f33ccca64f6572e186f05a63e65d130a,8b0414a2ef87bbf91da21d0fcb997761,c3f024080f7d0195d042b0c9611b7833,e7922fa8cadf3efc00859b5d81a80b52,641118ec11507833f1b15aa198e7844a,fe1ace9b21663a4a6d35728fc49af553,d2977ff623d2ca157fc2408cc2478135,f5a2378cf369b0efce85993cb4d05051,f027384557d18e0ed7755c0bf7ef1abd,7095c66062904627fb3a2796a30e4923,11128c74aae678b666df0a60599241b0,920278dff4e93aaf3fc37722a7b1401f,8c2dd49bab34bf41aa26edbab186f4b0,703bea5ba2c78246e1f8efa8b9c7045a,c22354a785ef9d8e3cf3df64a5d83519,838c41ea1a19823b5f3e9b036858addf,0fbdcb83693c6711acbd1583083b974d,ae013dd03f34a63cb1e33b1156ba8feb,d2f880c5206cfe6cd2500d077dc72fd5,5926d0696b0707112a48fbac0a04c022,2e63d71d7e459d49188f729466dc45ac,ac45f19173dae6dd271cba60b68c15e3,edff72a5d6f14c4216b531e247ec730c,fac885077931d33f5186c572aac8634d,f8bbfaf3359661ff90c8d89de9b11fec,6a256d8bacfb25270bfb3de130ebeaf2,041e80e4351c216a1a8d6759b8d29f48,3f997a1bd5c5e1a91a04aa68a599cbbe,5f0c2e34c2f51c532e5442a9336813fe,471aa95b8b8f4c68cefd553608487c39,f4d6917b2d3e647c85e6eba225c8c3d3,1048f4e88f10675388b6177754d9dccb,dd2ad4e8b372021fdeca8c76817ea8c6,bb9e4e9f34f1cd9b6449977cd99293bc,2049fd5532840154a1f59bc0d9305cc9,490cd8845adf307e37ad08023d407a7a,8abf59f631aa178256ca29d472702055,f92230d33d2b66c200d5409090f458fe,64b7d2e5e9f81159eb4decbf96c6b051,6a108166a9978c7b78e7bc0e75b74ce4,cfdaceec7b7ba6ed538213eaea4e4d5a,cf494338e0adfd6fa98e2b3e5a060056,3a96027ebf37d6dc672e4219e2a0e7a2,983d9a707241463657afe102a497ffb9,5014d169ed4a144b78f924aa90d669a0,8bcb2b350765acfedbe02e6ed1f9a9b1,bc0b3dc7427a69ef6622e49fb64ea7a7,4627195826a7b043d7285cc4ad421610,c7e77908ed69f43d2d6b62489f4d1b2e,7e16f27ca31e468bd585410657fde16d,329f17594eb1bbff59f0fa556739947e,409af89e38e1fb909933e537491f986f}"
6988,EMPENHO DE DIáRIAS PARA ENTREGA DE GENEROS ALIMENTíCIOS àS FAMILIAS INDíGENAS COMO ESTRATéGIA P CONTENçãO DO COVID-19. CONFORME AUT ORD DE DESPESAS PETRONIO MACHADO NO DESP SEI .,NA,EMPENHO,EMPENHO DE,EMPENHO DE DIáRIAS,"{6d0c42afdbf03ef445cf82d72d68cb05,e5668f43ceaf826fd0f88bfa49e2e8fa,9e96adcdacc3e6e49fab559d53e4a496,76a773eb6c29df8ae7a22cb748973a28,12a05995115249cd2f1eab6c9b93d92e,039c7319f6d284c8f3374d4cd1fb4b0b,82a2f532b81a623e14b2f220160fa71e,3278c8e15c71e48f16bd5615f6eae30c,97e6b132a8880de112c14c6b32ba1ae3,2bb899416f1dd5aafc8b5b4ff9276373,0a639db49f8dbe6723352deb83e65775,a6d215bc7fb84c8e1b2c72d495172374,4bd590946436a2e0fd83b4c05c9484aa,5fc9277cc41d17c00b25a1e29ca054f7,fd097b0260ba5d27274adffca6ef1530,6bd2c9ce17f4982e7994a05a16da7858,cd4f5575b67189f79bd2572cd007279b,dd37317f5fb96404f4cfb964d2dd0352,875567dc40dcfcf9f2496c5fa8cbf527,187981e4df5fa75445d3289290a1c16c,d554021aa7bb6e1a022d25f5747a0496,ed60d7e44cdc8f006554bd78e3624088,2e1e2e4d57404fe45afffafa44dd76e6,36915390345e0d2d26498498032ff937}"
8752,33ABECOVID. BRASILEIRA DESVALIDA. CORONAVÍRUS. REPATRIAÇÃO. PASSAGEM AÉREA PARA A REPATRIAÇÃO DA BRASILEIRA SANDRA DE OLIVEIRA BEZERRA. REFTEL 99/2020 - AT 4977/2020.,NA,33ABECOVID.,33ABECOVID. BRASILEIRA,33ABECOVID. BRASILEIRA DESVALIDA.,"{65e4f09e499a6306bb06fdf200d1d1a9,4564fa7e3803ad360655714878b9af44,d44da98a34148ad434dca8801808087e,6d2315e1e4bbddcda293af94601b4923,c78df0223ccaaec6f3300bebc126d0c2,a6877075f1bdaa23dcf7e46b8557a900,eec16e913debd4cad516e37a4265cc96}"
9975,EXAUSTOR                                                                      Caixa de ventilação (Exaustor + Filtros) (Tensão 220V) com filtros incorporados G4 e H13 ou H14(Hepa) com colarinho de entrada e saída para ligação em duto flexível ABS FILTEX 000150721,Unidade,EXAUSTOR,EXAUSTOR ,EXAUSTOR  ,"{f656833d02e47712e5460bd63b7478ea,815a02c15b9966c59e6595ff5cb00027}"
5720,PONTEIRA LABORATÓRIO BIOPUR 000408696,Unidade,PONTEIRA,PONTEIRA LABORATÓRIO,PONTEIRA LABORATÓRIO BIOPUR,"{354694ade092d87a607f9579a9b2a3be,631bbf908dfe5b75a671c0797afcc63b,c2d8f619cf080e889905dcf223957e53,f0c4cf45d3f42688572b7ec4fd1e5ed1,dbb16e9e2950aa48c54020e09314843b,3585dd263dc8c1cc4964313a685b44dd,80ac73a3be3f335a1dd2ccfe813a4ab6,621c3aac571a04fa8f202159ae50c03c,2002b9f1521631b23be638058109f8a0,dae293454733c103456c3b9fb258ff0d,9ed9a15f41c457ee1e679f418fb436dd,c991318d8243dd81dfcbbd30f8e61f70,52fb44f1e1fa24306e95db40df8ab99e,8c19d62422da8290fc43de45c00ffcdb,d553141bf21dbfb37a733bfca03bcd10,d0e9f024dd00d473e105682cb10a915d,4adcc5cf4e2ce880e32dd8ccab565a9c,82017d7c517011e41d793cd1fa69c15d,b41df823610df5fe0e13a6deedc5e61c,f7a9adcf3b1875f1f645d48f221e9337,a76705b2cd591eb025dc5a62773b493c,a4aa36dd85b23f80ca98436f43d9d409,c7654cb5d2e4c106557d5dc080346e48,c6075b2faad315b7e05ac1185d033037,ebfea13f323f2fc85495ba798d4160d6,ecc4f1ab6cf8adfca35ab5b587b6fa04,e8795468f7ae14c9e31a4308cbd35a3a,4c11ef5d73e459c51343e0daaa22927e,05465e88d11644dd50b842e587b4f1a6,ecbad97eebe0433bde0ab11bdc57fd05,d8721a2962ab2b7052cda24e52b5405d,262ada4442ab17ddcbd631087a965e36,7182ad9e1c56438b77b8157196e871c0,597f2e9782be585fa7d773335cfac72e,1a0d46ed128dbac9b45670011a93ef75,32b57c480f70118fc210e31f4b63269f,8c08958efa39cf1a819bb27cc2ce5b08,c20c79220173507c204b9b51c3e2da1a,1a8765f39198de1d66bd5e088b785327,a9b1ececdaf988271f0d84bc8f7ae5b3,123011564b14c1907f177dcef1fe7f8b,60900f3af9d6d1b9b42cd281bbd7101f,2d04f778f1e673c4b7c416924292acd5,56499f5ac38093363e8836ff20335efc,396295d4af65a799a950e93f6d3f85c1,2f29a30f046d6a2d09c7420eebabe8af,da54c9c50caa6b1dd1c481b5ee39fd11,0c3b6f45f177fef412050c204632e66d,83e843c255d56566601698173f784fac,3ba42732d46f54d80941bcdc1ba01b1c,e33bcab8e8a80a6ca299b37631ccd5f1,f94ed064e15eab68814c19def0af1f02,7c42756811ba56f9ab167e80c03f1780,12086dc921724a6a29de7ddfbad8c00c,eefe831614a9bf404c71eab683ea4b55,1167e4d8ba88142b5363b6a6757ca965,51ec31e4ae420b6c05601cf3e3c95816,1d405f4bc42d05d2c9babb2c89533e6f,eca54690ff70db84f01d8a475d18c1a0,ae15fdf92c3b8ee147aa604f25b99857,ffb111ec7a6f3fadb15209d90c9f40df,7016bce29fbc82bbedc35a4c18e3173a,7496f2a12df3cc9a5a61ef607d0f3e86,751aead03780960dc5a7ad18ac1e616a,29ad774e789d3a26130d95a93eefd36d,72c437d4fe3a41a38743e85d8f48c220,f57683704524644d8e43fd28151dec59,55a4e00c8f5941b58df3d54d0217ebc3,fa95a0aaec4701b9d1c2584b852f15c8,0c141aa91d4c4c192b792814615b1a12,d0695d3af504de09dfa21a6625fafd5c,a360287818ac69db6b75cde10d357b25,6a65328b74e065c192306797bcd6e8e6,77c6a0c7e0c5b001b9f2472f060823ef,ef0c04d5c1bfdd9a9d73662351301da8,4bdffb0988350ef72e46cb0658c965a5,ee36eefac83c297cbcb93b8fc8d5663b}"
9976,GRELHA                                                                        Grelha para tomada de ar exterior.                                            MARCA: ABS FILTEX  ITEM DO PROCESSO: 00004  ITEM DE MATERIAL: 00015104 ABS FILTEX 000151044,Unidade,GRELHA,GRELHA ,GRELHA  ,{fa191e15b51b68e9c9989a7fe9f4e027}
7435,FRASCO - TIPO ALMOTOLIA Vidrotech 000279892,Unidade,FRASCO,FRASCO -,FRASCO - TIPO,"{33d33621579d93478a19f9ef71c79e42,1e3808ca6ccfcc27beef3953c8c04b7a,1d7ac006030cc6b320769b0bec7709f3,fc5f7ed34c349abad97e84d43fcf30b3,4fe7ec169ee2252ec371fd439b828700,8e4bd84cb4355fa9f0d49f9c5d5adff5,43f7127d667fe493de859e9adc783109,5949c38f7a0bd9e0655b0d9920db76bb,3680a008c49225fba392cc751dff96d8}"
5728,ÓLEO DIESEL petrobras 000461552,Litro,ÓLEO,ÓLEO DIESEL,ÓLEO DIESEL petrobras,"{54eb785e631ecbf765fe14fa24a8c113,f0ba3a7328b9dba2d68473f959a7592f,44da961958aee2fe0f86f57dfa8b7852,6c574e2f221f238606e67fd6c90039d5,5c783b8facb9a5d60dcbc6926befc544,91d1cfd521df95f0573c5f6e9a9e6bf4,a818784205e420221de7617a88946483,84ac9c2ab57b804a525e67a6ec4d2e48,279bbe2ed0d447be24c5e7fb56cea192,fd8cceb4c9f66573ff217d8d760b4478,c50817ab91044497c183cc05fb3a6265,671316f8a32aa2c3f10a18d75e229752,f36450c98da82da22e68aa5690c4b0b2,8b6d767ee2dbd56ce88eb633c5ab1488,3ed27713dbb52d0667789ea3f7bca723,ad74212ae6d730bbbcb7c217562621b0,5f0cef3be8bdd98374a7eb9e0422e8f2,655aec3372393c2f074461ef3d7a0e76,09fea080555ea1fab65fe449776e31e3,fe36ccfa6950fec2c437b251770bd0d5,4e1bfea251495adaffbfa05762c83773,33b51ab2fc47c3f1cccdcdc5e6a85089,ed594590e4d0cec9ba139fc3663f2915,0470a24f49012708c9d1da7b00008e61,59163e78c722df20e8a24df9678460ec,85123f9e91e35f3afdb7be69cb428aa3,ee318a95f19f024d1b9d9ba4ea3804b7,67c048476e82b395500b19482cf7c85b,a9775496adb3d0bbf7aaed790e3cf047,635c7c1de781a93d2befde8b16fd62ee,c24ca0b099e0cb8794fa4469cb86bb13,6e80d9ac72ddfc344525bae4c7b4a4fb,f84236d8dde575eaf9c8d0e0d96ec6bc,f4853c96c72b2c3eb7bfdc19ae55656d,fe2ac742453c1ff87cbeef9514a2c345,e6bc9b60085c1827585b108bb3aea2f0,22707b75436bfdb026c76b71283130b7,50157509c2477c98f4d82943c32169a3,dda06311309e612130b132e678b60733,762c31d4a73932a2c33a86e6ca88862d,65608f284da1e4a9fe5b478d7c19af63,8ff71126708bb8e11c66250d398f0480,841dd2d0411a947ddd6d6b7d225893b3,00832363138b10baaaba286c898e292c,7fa822871832b145a36320df897a3289,2fd3b45d989608775bff1b7953336a70,5d4dd4209368138d57eb3182b91d978a,944109e8c167e1bbda0c38b0d70c02c2,86eee38fc131718193a8f1c74c064a33,42920f9ad1b1bad076c8ee83403e3576,a8af4f1ee388eff2001126966ec95f04,e50ce86281d050677b41c93d0e6836f1,7f6f3a8d1fc3d573f1fdbbcf70b0dc07,1d1e43a7d0b0f75f62776b6839b5e5b4,1f9c99bbdbc43b7293576eede02c1ffe,cbb088d951d6a57cb3be013f07b89be6,ad2b50f39215032839218bebb924a986,2d448cbb33b47d5f3508892788caaa83,87007899cc30894919b5437119ed660b,ee5980e125791d03d122fb8f6af1231c,bbd5bb6fdbb31e474d695de6f49af1b7,1d66fe2ff0a0fe9d3ea655fe3209f047,c03ebb283a8a1329f559b1fa7231dc94,a496e1b237adade68e43bc8dfcd7858f,11ab43a748620bf25c423dfd919a7279,4bf1ce899f05d5be5ca5329c70f151a7,c0a7d3c7f8f87db28d5df40d59f37fe0,064d348ea90a19f26c85a9a3fe8aae0d,7bf272ab3f18a201f1ec13527deaea41,fc2c6016be584278ca3ecbe7ba022dc8,01669f9eccc38a910384ee80daee2cef,8966a930a942a4803f713058f2d9839e,c4ebf060dc97a937f9ac39e9fb201ec3,cd47ea05f7f10d8f947149e5cd91b415,109060468f210f6ebacf0466655186df,293e381c3007fababc40af7a0d1eb72c,3ca0da1281ae1a6523090a9a8690708c,02b2a11ddc9459dae7c417321ee55a7f,c3cb03ade228ecba2e774336fdf5bf25,cc1388393d893d3567b9bf4cfc216796,feb975a14b5fbb199342f68babe9a14d,479e92abaa20c154fd0c4c9de4531f63,58787389981e06460f9b1757219b3836,0dc33a9e70df53509ef4c1ea0087847e,925eaa1611f73cd5d83885999daa1cc0,ab0cf6338278c0cc74f3ac2c567dfe9d,8b3763a970bb58c20dd67ea73eb3cbfc,67b69545e06a07f81d217dc586f7a646,a92a6ccd4129512d58e9401ed1a43455,3daf76591e26b39a8543312c1e1309a5,59daae1775b16268e4417e86abab4cea,24e2367f03d2cadbde20085a7aad3106,13b507fa73e860dad2c4d5281d97abee,c2d3e1b5690163e0c9e333e73d1dc4d9,5427f52d20a8473410ff9be6b010b38b,cb37cf8062d35e81848786dd1b1fcc0a,b9274284430b83c530d572b30fbbfc4f,144bf4ac2e4aff7e958cbec5a1ffce4f,7ff10133215b9d1467ad6f12b54e8f12,339024b7d677314cce733f28bcdd5f3f,9120caa233d4b6b5b493c09c3dd240d5,48660ba0c215b62d1d4e56a90404e585,8fe814cd6d2fc61c5120b7131880d45d,d139aab0cea02e86f8b8a579f7bf9f3d,713e337c24375aed77dd38a48f7d7468,c5833d418f0e5fbb82b2cea2bbd03313,d3305c32a0746fb6ec058601151c2702,f70a937f63058d902459e99a82c9800a,5b71b7028e9ea110f7aa90066fa7ccf7,388ba2e47c81a3c7894bc6689245a91d,cbf8aa39497e84bb47bbc8c1c049459b,73953ebcb92db03f0bd254f16a34d786,181844609901974fff304002adfa256c,a15827043b053b49a46bfa71b1950993,af4f47a77d3996b40f3eb04c1f4db231,8fe0d01e25c2e8883380ae6a3c4e7b25,e6212ad9610647835cbe0fd0f6a79b01,0e8d98fc538d739cc95ca82ed6e3ada8,7875fa0a1683dc10e86675db9ad9022d,fd876b5b16a2c0d05ccbd70380d7a819}"
5909,CANETA ESFEROGRÁFICA Bic cristal 000462546,Unidade,CANETA,CANETA ESFEROGRÁFICA,CANETA ESFEROGRÁFICA Bic,"{8933cf5fd94d718a6b49e2880262a60c,31ca315a13bfda25dd652e42fcbf1b83,3db11b056f18ec52d437dfd5ababcd6f,9bd9e59227c596789466f41ec5c8a755,6d7591f8eec9065c9dbd4c46c02b267f,b147de7f60069c346c201d5393600217,110127590d113aeb0c60f4c4e3b7c14c,a489ea768956d2a498107537264ca7ba,fc055c851b88df7597c56cdca06f6ee0,7fbe56fd2735d9fc5bc7f9c4a1ba565b,611282b413e71874e5eadebb61c2f4ff,ab9c6b90f23414a0d3cee37211d8fdfb,40419fc1bf913fe23d057c17839f20c6,7678d8b4473bcd891e981f230ba9251e,6b9b42f1b5b262a41538d35b6c523670,8a4c7c429f1b3f1629190122d8c893cb,981f376aaa5c53c1d3472f06b9b8bd24,2abe046a5aaf3a9410be7ff25378d210,f596557ec672ee5f181bbf022876955b,f9b8d354664866adb34f81cd08ac9eb8,99560d16ef85cb04e03f8670e8047a77,e219e448c9c3e3140cdad2b49809e286,be8628230eac5e7ca8c0fd3b4492da4a,e7da33ae0a350ea101399b426527ad1b,d83be4ba5d2683ad33f0cf1d03918687,afb585f80f7c1694342a56562f445119,2e7d5075e2a8f5a83807e1656a4e953c,2868816263b5c08993a9b8a284e5ab0d,1b340279b00cfc62cb56328c3d65da7a,1d9bbbb1b9a927d7bc35ba9237dea317,f07add0783f232a21ddf47c309c623ca,7e559b6bd966437f11bfb09141a4506a,aeb4e9229f7767097b671c8b98072ed8,e4563ee57fc7f4a6646065a7f3b5e881,b6e0466017fea31126eb11dd97044322,e8d22b43dcbad71b1a18c551640da822,705f62fde249708aa3cb5060c16fa33e,e57c7423da987db0f70ae3eab1b324b9,5f5e3538ab1fe5c67af4b9461e93d901,fd359a2408b2ce3b42e12ef2a437642e,a79d70dd24ff3c18b61d326833ea73bd,d26c1d83ed5bdc41b5019c476fae3e90,07bef4821d6a524af618ad3a368b34f0,16e584a9fa455d6e9a8617b094c966e8,7c4dc07a4e03a6ea1404d0d9b8138eb9,b423e1782fe2d3169b587eaacba60a9e,1676b967b49d3863457131a9c981da01,45707587d44057a3599c3582a6569461,2a740ad40e3346a4e6b2e339f47cf648}"
9977,TAMPA PROTETORA KDL 000384586,UNIDADE,TAMPA,TAMPA PROTETORA,TAMPA PROTETORA KDL,{f47a18448872bf001f4da3ca88ceb754}
